timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1470908289534,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289542,9,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,9
1470908289552,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289558,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289564,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289569,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908289576,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289583,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908289590,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289597,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289603,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908289611,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289618,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289625,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289631,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908289639,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289645,21,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,21
1470908289671,21,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,21
1470908289693,13,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,13
1470908289707,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289713,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908289716,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289720,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289725,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908289731,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289737,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289744,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289749,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289755,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289761,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289768,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908289774,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908289781,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289788,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289794,10,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,10
1470908289805,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289811,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289817,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289823,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289828,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289834,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908289839,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289845,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908289849,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289853,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289860,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289867,7,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,7
1470908289877,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289883,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289889,14,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,14
1470908289903,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289908,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908289916,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289922,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289927,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289932,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289938,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908289947,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908289952,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289959,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289964,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289968,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289972,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289976,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289982,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289987,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908289993,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908289998,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290003,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290009,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290015,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290022,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290028,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290033,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290039,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290045,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290050,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290057,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290064,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290070,8,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,8
1470908290080,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290086,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290090,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290094,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290098,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290102,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290108,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290113,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290119,24,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,24
1470908290144,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290148,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290153,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290158,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290163,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290167,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290175,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290181,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290185,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290189,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290193,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290197,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290201,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290206,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290211,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290215,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290219,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290224,7,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,7
1470908290233,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290239,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290244,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290250,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290256,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290260,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290265,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290272,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290280,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290285,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290292,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290296,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290306,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290312,7,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,7
1470908290320,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290325,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290335,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290341,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290346,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290354,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290361,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290368,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290374,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290381,13,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,13
1470908290395,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290401,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290405,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290409,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290414,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290419,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290423,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290427,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290434,9,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,9
1470908290444,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290450,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290456,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290460,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290466,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290469,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290474,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290477,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290482,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290486,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290490,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290495,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290503,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290508,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290513,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290517,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290521,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290525,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290530,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290543,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290549,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290556,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290562,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290567,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290573,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290579,20,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,20
1470908290600,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290604,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290608,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290613,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290618,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290622,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290626,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290634,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290641,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290647,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290652,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290657,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290661,9,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,9
1470908290672,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290678,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290683,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290689,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290694,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290700,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290707,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290713,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290720,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290726,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290731,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290735,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290740,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290744,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290748,8,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,8
1470908290757,12,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,12
1470908290770,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290775,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290779,12,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,12
1470908290794,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290800,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290805,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290811,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290816,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290821,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290826,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290830,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290833,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290838,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290845,9,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,9
1470908290855,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290860,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290864,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290876,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290884,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290890,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290897,9,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290907,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290916,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290923,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908290930,7,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,7
1470908290938,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908290942,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290949,12,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,12
1470908290962,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908290971,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908290978,7,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,7
1470908290985,17,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,17
1470908291003,29,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,29
1470908291037,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908291045,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291054,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291060,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908291070,7,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,7
1470908291078,7,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,7
1470908291086,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291093,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291098,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291104,8,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,8
1470908291114,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291119,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291124,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291129,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291133,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291137,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291142,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291147,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291154,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291163,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291169,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908291176,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291182,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291189,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291196,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,6
1470908291204,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291210,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291216,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908291219,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291223,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291228,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291234,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291239,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291245,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291250,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291256,7,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,7
1470908291263,6,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291269,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291275,9,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,9
1470908291286,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291294,12,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,7
1470908291306,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291311,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291317,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291323,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291329,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291333,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291338,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908291342,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291350,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908291354,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908291357,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291364,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291368,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291373,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291377,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908291381,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908291385,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908291388,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291393,13,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,13
1470908291406,3,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,3
1470908291410,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291414,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291419,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291424,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291428,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291432,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291437,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291443,31,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,31
1470908291476,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
1470908291483,4,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,4
1470908291489,5,HTTP Request,200,OK,Thread Group 1-1,text,true,18525,5
